sonkeigo_001	jpn	いらっしゃいませ。
sonkeigo_002	jpn	先生がお書きになった本を読みました。
sonkeigo_003	jpn	社長はもうお帰りになりました。
sonkeigo_004	jpn	どちらへ行かれますか。
sonkeigo_005	jpn	お召し上がりください。
kenjogo_001	jpn	私がご説明いたします。
kenjogo_002	jpn	資料を拝見しました。
kenjogo_003	jpn	後ほど伺います。
kenjogo_004	jpn	明日、お電話差し上げます。
kenjogo_005	jpn	ご案内申し上げます。
kansaiben_001	jpn	なんでやねん。
kansaiben_002	jpn	ほんまにええの？
kansaiben_003	jpn	知らんけど。
kansaiben_004	jpn	行かへんわ。
kansaiben_005	jpn	そやかて無理やで。
hakataben_001	jpn	何しよーと？
hakataben_002	jpn	すごかー。
hakataben_003	jpn	好いとーよ。
hakataben_004	jpn	雨が降っとうばい。
hakataben_005	jpn	どげんしたと？
kyoshigo_001	jpn	静かにしなさい。
kyoshigo_002	jpn	ここが大事ですからね、覚えなさい。
kyoshigo_003	jpn	廊下を走ってはいけません。
kyoshigo_004	jpn	よくできました。
kyoshigo_005	jpn	もう一度考えなさい。
netslang_001	jpn	それなwww
netslang_002	jpn	草生える。
netslang_003	jpn	wktkして待つ。
netslang_004	jpn	まじ乙。
netslang_005	jpn	神対応ktkr。
neutral_001	jpn	私は本を読みます。
neutral_002	jpn	明日は晴れるでしょう。
neutral_003	jpn	これはペンです。
neutral_004	jpn	駅まで歩きました。
neutral_005	jpn	ご飯を食べました。
sonkeigo_006	jpn	部長はすでにお見えです。
sonkeigo_007	jpn	こちらにお掛けください。
sonkeigo_008	jpn	本日はお休みでいらっしゃいます。
sonkeigo_009	jpn	先生は何時ご到着なさいますか。
sonkeigo_010	jpn	お忙しいところ恐れ入ります。
kenjogo_006	jpn	私どもで対応させていただきます。
kenjogo_007	jpn	改めてご連絡申し上げます。
kenjogo_008	jpn	こちらからお持ちいたします。
kenjogo_009	jpn	お目にかかれて光栄です。
kenjogo_010	jpn	先ほどメールをお送りいたしました。
kansaiben_006	jpn	それ、ちゃうやろ。
