netslang_001_a	jpn	それなwww
netslang_001_b	jpn	ほんとそれwwww
netslang_002_a	jpn	草生える。
netslang_002_b	jpn	流石に草。
netslang_003_a	jpn	wktkして待つ。
netslang_003_b	jpn	ktkr神対応。
netslang_004_a	jpn	もう寝るわノシ。
netslang_004_b	jpn	おつノシ。
netslang_005_a	jpn	まじ乙。
netslang_005_b	jpn	お疲れノシ。
netslang_006_a	jpn	神対応ktkr。
netslang_006_b	jpn	きたこれ神対応。
netslang_007_a	jpn	完全に詰んだ。
netslang_007_b	jpn	マジで詰んだわ。
netslang_008_a	jpn	優勝したわ。
netslang_008_b	jpn	マジで優勝。
netslang_009_a	jpn	情弱すぎる。
netslang_009_b	jpn	情弱乙。
netslang_010_a	jpn	それは知らんかったw
netslang_010_b	jpn	知らんかったわwww
netslang_011_a	jpn	それ普通に無理じゃね？
netslang_011_b	jpn	それマジでヤバくね？
netslang_012_a	jpn	ワンチャンある。
netslang_012_b	jpn	ワンチャンいける。
netslang_013_a	jpn	wktkして待機中。
netslang_013_b	jpn	gkbrして震え中。
netslang_014_a	jpn	飯テロ画像うp乙。
netslang_014_b	jpn	自撮り写真うp乙。
netslang_015_a	jpn	それな、まじで草生えるわwww
netslang_015_b	jpn	ワロタ、それは神展開すぎるwww
