ojousama_001_a	jpn	お父様に伺ってみますわ。
ojousama_001_b	jpn	お母様に相談してみますわ。
ojousama_002_a	jpn	ごきげんよう。
ojousama_002_b	jpn	よろしくてよ。
ojousama_003_a	jpn	存じておりますわ。
ojousama_003_b	jpn	存じ上げませんでしたわ。
ojousama_004_a	jpn	素敵ですわね。
ojousama_004_b	jpn	ひどいですわね。
ojousama_005_a	jpn	それはとても素敵ですわ。
ojousama_005_b	jpn	それはとても素晴らしいですわ。
ojousama_006_a	jpn	わたくし、存じておりますの。
ojousama_006_b	jpn	わたくし、覚えておりますの。
ojousama_007_a	jpn	あら、そうですの？
ojousama_007_b	jpn	あら、本当ですの？
ojousama_008_a	jpn	まあ、ご親切にありがとうございますわ。
ojousama_008_b	jpn	まあ、ご丁寧にありがとうございますわ。
ojousama_009_a	jpn	そのようなこと、存じ上げませんでしたの。
ojousama_009_b	jpn	そのようなこと、伺っておりませんでしたの。
ojousama_011_a	jpn	それはわたくしには相応しくございませんわ。
ojousama_011_b	jpn	それはわたくしには勿体ございませんわ。
ojousama_012_a	jpn	あらあら、お可愛らしいこと。
ojousama_012_b	jpn	まあまあ、お美しゅうこと。
ojousama_013_a	jpn	本日はたいへん心が弾みますの。
ojousama_013_b	jpn	本日はたいへん気分が良いですの。
ojousama_014_a	jpn	失礼ではございませんこと？
ojousama_014_b	jpn	不謹慎ではございませんこと？
ojousama_015_a	jpn	すべてお任せいたしますわ。
ojousama_015_b	jpn	すべてお受けいたしますわ。
ojousama_016_a	jpn	ごきげんよう、皆様元気でお過ごしかしら？
ojousama_016_b	jpn	本日はお日柄もよく、結構でございますわね。
ojousama_017_a	jpn	ごめんあそばせ、少し通りましてよ。
ojousama_017_b	jpn	ごめんあそばせ、お先に失礼してよ。
ojousama_018_a	jpn	それはわたくしの存じ上げぬことでしてよ。
ojousama_018_b	jpn	それはわたくしの関知せぬことでしてよ。
ojousama_019_a	jpn	ごきげんよう、皆様。本日はお日柄もよくてよ。
ojousama_019_b	jpn	ごきげんよう、お姉様。本日はお顔色もよくてよ。
ojousama_020_a	jpn	あら、わたくしのハンカチが落ちてしまってよ。
ojousama_020_b	jpn	まあ、わたくしの帽子が飛んでしまってよ。
ojousama_021_a	jpn	お父様、わたくしは皆様とご一緒いたしますわ。
ojousama_021_b	jpn	お母様、わたくしは彼と結婚いたしますわ。
expansion_ojousama_001_a	jpn	ごきげんよう、皆様。
expansion_ojousama_001_b	jpn	お茶でもいかがですの？
expansion_ojousama_002_b	jpn	あら、それは大変ですわね。
audit_r17_ojousama_01_a	jpn	それは素晴らしいですわ。
audit_r17_ojousama_01_b	jpn	まあ、お上手ですわね。
audit_r17_ojousama_02_b	jpn	恐れ入りますわ。
audit_r18_ojousama_01_a	jpn	まあ、素晴らしいですわね。
audit_r18_ojousama_01_b	jpn	それは光栄ですわ。
audit_r18_ojousama_02_b	jpn	お心遣い、感謝いたしますわ。
audit_r19_ojousama_01_a	jpn	それは素敵ですわね。
audit_r19_ojousama_01_b	jpn	まあ、なんて美しいんですの。
audit_r19_ojousama_02_a	jpn	ごきげんよう、また会いましょう。
audit_r20_ojousama_01_b	jpn	まあ、なんて優雅なんですの。
audit_r20_ojousama_02_a	jpn	ごきげんよう、また明日。
audit_r20_ojousama_02_b	jpn	お心遣い、ありがとうございますわ。
audit_r21_ojousama_01_a	jpn	それは素晴らしいですわね。
audit_r22_ojousama_01_b	jpn	まあ、美しいですわ。
audit_r22_ojousama_02_b	jpn	お心遣い、感謝しますわ。
audit_r23_ojousama_01_a	jpn	それは素敵ですわ。
audit_r23_ojousama_01_b	jpn	まあ、美しいですわね。
audit_r23_ojousama_02_b	jpn	お優しいですわね。
antigravity_batch2_02	jpn	お茶が入りましたわよ。
antigravity_batch2_03	jpn	おだまりなさい。
antigravity_batch2_04	jpn	おなかがすきましたわ。
antigravity_batch2_05	jpn	よろしくて？
antigravity_batch4_01	jpn	わたくしが案内いたしますわ。
antigravity_batch4_02	jpn	お茶会を始めましょう。
antigravity_batch4_03	jpn	ご不浄へ行って参ります。
antigravity_batch4_04	jpn	お待たせいたしましたわ。
antigravity_batch4_05	jpn	まあ、驚きましたわね。
antigravity_batch5_01	jpn	お茶が入りましたわよ、焼きたてのスコーンも用意いたしましたわ、どうぞごゆっくりおくつろぎあそばせ。
antigravity_batch5_02	jpn	おだまりなさい！そのような無礼な物言い、このわたくしが許すとでも思ってまして？
antigravity_batch5_03	jpn	お待たせいたしましたわ、準備に少し手間取ってしまいましたけれど、出発する準備は整いましてよ。
antigravity_batch5_04	jpn	まあ、驚きましたわ。まさかあの方がそのようなことをおっしゃるなんて、夢にも思いませんでしたわね。
antigravity_batch6_01	jpn	お茶が入りましたわよ、焼きたてのスコーンと自家製のジャムも用意いたしましたわ。どうぞ皆様でお好きなだけおくつろぎあそばせ。
antigravity_batch6_02	jpn	おだまりなさい！そのような無礼な物言い、このわたくしが許すとでも？プライドを持って行動することの大切さを、一から教え直して差し上げますわ。
antigravity_batch7_01	jpn	わたくしのような身分の者が、あそのような場所へ足を踏み入れるなど、よろしいのかしら。
antigravity_batch8_01	jpn	お茶会を始める前に、わたくしの自慢のお庭を少しだけ案内させていただいてもよろしくて？
antigravity_batch9_01	jpn	お茶会の準備が整いましたわ。どうぞ皆様、こちらのお席へいらしてくださいませ。
antigravity_batch10_01	jpn	皆様、お茶会の準備が整いましてよ。お好きなお菓子を手に取って、ゆっくりおくつろぎあそばせ。
